2	-0.081448	0.319214	2.41306
2	-0.0682332	0.319288	2.38791
2	-0.0558556	0.319019	2.35676
2	-0.0452133	0.319984	2.33694
2	-0.0267546	0.319567	2.31021
2	-0.0138865	0.321549	2.29163
2	0.00247376	0.330361	2.264
2	0.0148005	0.335607	2.24619
2	0.0277505	0.341891	2.23075
2	0.0452677	0.349444	2.2121
2	0.0591451	0.354583	2.19811
2	0.0730339	0.358849	2.18485
2	0.0956055	0.365898	2.16557
2	0.118113	0.366456	2.14614
2	0.141001	0.366655	2.1307
2	0.166368	0.364491	2.10941
2	0.190586	0.359761	2.09237
2	0.226263	0.352811	2.07243
2	0.251109	0.347758	2.05745
2	0.284839	0.341688	2.03787
2	0.314039	0.339278	2.02301
2	0.34328	0.341159	2.00937
2	0.378773	0.348088	1.99889
2	0.407689	0.354317	1.99302
2	0.438583	0.366607	1.98854
2	0.458824	0.366885	1.98647
2	0.486665	0.381092	1.98143
2	0.509785	0.396102	1.97633
2	0.524541	0.404648	1.97122
2	0.535367	0.411539	1.96545
2	0.549488	0.417994	1.9543
2	0.561027	0.423119	1.94511
2	0.579082	0.429457	1.93542
2	0.596225	0.429416	1.92645
2	0.613701	0.426979	1.91659
2	0.631394	0.421982	1.90453
8	-0.171213	-0.329513	2.08681
2	0.653974	0.414273	1.89383
8	-0.156403	-0.327605	2.08198
2	0.670198	0.409933	1.885
8	-0.14987	-0.329801	2.0794
2	0.689693	0.392819	1.86064
8	-0.150574	-0.336095	2.07516
2	0.700743	0.387595	1.84666
8	-0.151803	-0.338189	2.07277
2	0.714299	0.376255	1.82751
8	-0.15976	-0.338382	2.07063
2	0.720896	0.373597	1.81598
8	-0.163048	-0.337974	2.06927
2	0.727877	0.370871	1.80443
8	-0.169107	-0.339362	2.06774
2	0.769152	0.366359	1.8027
8	-0.172723	-0.339114	2.06691
2	0.790395	0.364997	1.80894
8	-0.176303	-0.338701	2.06642
2	0.882822	0.364667	1.88517
8	-0.187532	-0.21002	2.07938
2	0.97346	0.285004	1.90612
8	-0.192084	-0.160789	2.08157
2	1.01771	0.208641	1.88727
8	-0.194187	-0.13086	2.08408
2	0.851221	0.149303	1.76049
8	-0.203474	-0.109235	2.08662
2	0.840299	0.152943	1.73057
8	-0.20522	-0.0966293	2.08788
2	0.856562	0.138852	1.71944
8	-0.209875	-0.0904498	2.08898
8	-0.2103	-0.094235	2.0891
8	-0.213249	-0.100092	2.08901
8	-0.212551	-0.10434	2.08874
8	-0.213186	-0.108249	2.08841
8	-0.199197	-0.189006	2.07553
8	-0.192826	-0.219194	2.07075
8	-0.189674	-0.234544	2.06832
8	-0.187831	-0.24419	2.0668
8	-0.186435	-0.25084	2.06576
8	-0.185624	-0.253624	2.06527
8	-0.185245	-0.252444	2.06546
8	-0.185211	-0.249388	2.06585
8	-0.185362	-0.242384	2.06697
8	-0.18595	-0.23503	2.06783
8	-0.187187	-0.23015	2.06817
8	-0.188584	-0.225184	2.0684
8	-0.190042	-0.221971	2.06841
8	-0.191218	-0.219103	2.06848
8	-0.192248	-0.21718	2.06848
8	-0.192961	-0.215642	2.06845
8	-0.193361	-0.214465	2.06843
8	-0.193616	-0.213696	2.06841
8	-0.193785	-0.213126	2.06839
8	-0.193856	-0.212677	2.06836
8	-0.19383	-0.212137	2.06834
8	-0.193476	-0.211408	2.06837
8	-0.193039	-0.210648	2.0684
8	-0.192594	-0.209938	2.06844
8	-0.19215	-0.209221	2.06851
8	-0.191715	-0.208531	2.06861
8	-0.191382	-0.208012	2.06867
8	-0.191041	-0.207452	2.06873
8	-0.190747	-0.20697	2.0688
8	-0.190395	-0.206378	2.06889
ID:2HAS DIED
8	-0.190109	-0.205912	2.06896
8	-0.188584	-0.205011	2.06907
8	-0.187853	-0.203397	2.06918
8	-0.187287	-0.202196	2.06928
8	-0.187115	-0.200652	2.06941
8	-0.186983	-0.199343	2.06952
8	-0.186833	-0.198821	2.06958
8	-0.186724	-0.198434	2.06962
8	-0.186867	-0.195438	2.07013
8	-0.186878	-0.194995	2.07019
8	-0.186906	-0.194792	2.0702
8	-0.186885	-0.194695	2.0702
8	-0.187101	-0.192865	2.07046
8	-0.190174	-0.192693	2.07045
8	-0.193589	-0.192833	2.07046
8	-0.194726	-0.192987	2.07043
8	-0.195448	-0.193078	2.07041
8	-0.195886	-0.193077	2.07038
8	-0.196121	-0.193118	2.07032
8	-0.194519	-0.19333	2.07008
8	-0.192953	-0.190485	2.07026
8	-0.191746	-0.188397	2.07042
8	-0.191153	-0.187369	2.07044
8	-0.190746	-0.186847	2.07044
8	-0.190426	-0.186485	2.07042
8	-0.190188	-0.186233	2.0704
8	-0.189994	-0.186073	2.07037
8	-0.189846	-0.185983	2.07033
8	-0.189722	-0.18596	2.07029
8	-0.189577	-0.185958	2.07024
8	-0.189422	-0.18603	2.07018
8	-0.189274	-0.186134	2.07012
8	-0.18914	-0.186283	2.07005
8	-0.189007	-0.186481	2.06998
8	-0.188881	-0.186699	2.0699
8	-0.18876	-0.186973	2.06982
8	-0.187188	-0.188083	2.06948
8	-0.186003	-0.189058	2.06921
8	-0.185462	-0.1885	2.06919
8	-0.185079	-0.188463	2.06912
8	-0.184837	-0.188511	2.06907
8	-0.184654	-0.188563	2.06903
8	-0.184558	-0.188344	2.069
8	-0.184606	-0.187382	2.06907
8	-0.184587	-0.187281	2.06906
8	-0.184594	-0.187224	2.06904
8	-0.184618	-0.187214	2.06902
8	-0.184722	-0.186909	2.06904
8	-0.183879	-0.186186	2.06906
8	-0.183578	-0.185924	2.06907
8	-0.183391	-0.185921	2.06906
8	-0.183243	-0.186006	2.06903
8	-0.183235	-0.185581	2.06909
8	-0.183199	-0.185456	2.0691
8	-0.183176	-0.185375	2.06911
8	-0.183244	-0.184967	2.06914
8	-0.183305	-0.184678	2.06917
8	-0.183413	-0.184261	2.06921
8	-0.183682	-0.184111	2.06918
8	-0.184089	-0.18406	2.06911
8	-0.184372	-0.183676	2.06913
8	-0.184579	-0.183324	2.06914
8	-0.184806	-0.182896	2.06919
8	-0.185025	-0.182444	2.06925
8	-0.185032	-0.182276	2.06929
8	-0.185119	-0.182212	2.06931
8	-0.1852	-0.182221	2.06932
8	-0.185235	-0.18215	2.06934
8	-0.185259	-0.181999	2.06938
8	-0.185275	-0.181735	2.06943
8	-0.185383	-0.18164	2.06944
8	-0.18551	-0.181399	2.06947
8	-0.18544	-0.181331	2.06952
8	-0.185526	-0.181046	2.06957
8	-0.184777	-0.181175	2.0695
8	-0.184461	-0.181061	2.06952
8	-0.184546	-0.180493	2.06958
8	-0.190022	-0.18166	2.06979
8	-0.19274	-0.18139	2.06998
8	-0.19422	-0.181049	2.07019
8	-0.195011	-0.181067	2.07027
8	-0.191526	-0.1837	2.06967
8	-0.190578	-0.183919	2.06966
8	-0.190088	-0.184198	2.0696
8	-0.18969	-0.183707	2.06961
8	-0.189502	-0.183749	2.06958
8	-0.189367	-0.183647	2.06957
8	-0.18926	-0.183626	2.06955
8	-0.189168	-0.183361	2.06958
8	-0.188463	-0.182426	2.06978
8	-0.187854	-0.181452	2.06999
8	-0.18739	-0.180526	2.07019
8	-0.187026	-0.179663	2.07037
8	-0.186742	-0.178898	2.07053
8	-0.186577	-0.17857	2.07061
8	-0.185635	-0.178366	2.07058
8	-0.185063	-0.178427	2.07055
8	-0.184787	-0.178295	2.07056
8	-0.184802	-0.178506	2.0705
8	-0.184792	-0.178459	2.07048
8	-0.184836	-0.178386	2.07047
8	-0.184999	-0.178428	2.07044
8	-0.185133	-0.178523	2.07042
8	-0.185206	-0.178536	2.07042
8	-0.185394	-0.17834	2.07044
8	-0.185671	-0.178493	2.07038
8	-0.185846	-0.178509	2.07036
8	-0.185999	-0.178597	2.07032
8	-0.186115	-0.178589	2.07031
8	-0.186232	-0.178483	2.07032
8	-0.186348	-0.178306	2.07035
8	-0.18646	-0.178106	2.07039
8	-0.186565	-0.177897	2.07043
8	-0.186662	-0.177637	2.07048
8	-0.186753	-0.177352	2.07053
8	-0.186834	-0.177068	2.07059
8	-0.187119	-0.177161	2.07058
8	-0.187313	-0.177341	2.07056
8	-0.187431	-0.177393	2.07055
8	-0.187132	-0.177292	2.07054
8	-0.186579	-0.177591	2.07048
8	-0.14198	-0.202641	2.07313
8	-0.132722	-0.219395	2.07571
8	-0.128885	-0.227155	2.0772
8	-0.127711	-0.232035	2.0783
8	-0.130749	-0.233907	2.07932
8	-0.133999	-0.234225	2.08002
8	-0.141507	-0.231985	2.08083
8	-0.151869	-0.228739	2.08137
8	-0.143584	-0.224874	2.08411
8	-0.0849818	0.000186816	2.13065
8	-0.0784886	0.0472327	2.14314
8	-0.0889761	0.0625587	2.15282
8	-0.104596	0.0631391	2.15794
8	-0.118514	0.0981112	2.16829
8	-0.128408	0.0963252	2.17209
8	-0.138413	0.0766841	2.17546
8	-0.147052	0.0807505	2.18037
8	-0.155107	0.0910951	2.18756
8	-0.169357	0.128863	2.20524
8	-0.199675	0.200633	2.23065
8	-0.219279	0.244804	2.24565
8	-0.228295	0.262261	2.25208
8	-0.236753	0.273316	2.25704
8	-0.247644	0.278134	2.26133
8	-0.256813	0.279365	2.26489
8	-0.269057	0.276685	2.27036
8	-0.279517	0.273415	2.27573
8	-0.289197	0.270627	2.28037
8	-0.301337	0.267369	2.2869
8	-0.310982	0.264311	2.29252
8	-0.31976	0.263146	2.29729
8	-0.331383	0.258221	2.30836
8	-0.338416	0.255067	2.31555
8	-0.343598	0.252854	2.32129
8	-0.347375	0.251402	2.32586
8	-0.35048	0.249948	2.32978
8	-0.352681	0.24891	2.33267
8	-0.354438	0.246958	2.33595
8	-0.355765	0.245798	2.33821
8	-0.356769	0.244392	2.34022
8	-0.357579	0.242713	2.34209
8	-0.358178	0.241819	2.34328
8	-0.358639	0.24134	2.34407
8	-0.358997	0.240963	2.34468
8	-0.359313	0.240933	2.34511
8	-0.359592	0.241388	2.34532
8	-0.35979	0.242366	2.34529
8	-0.35984	0.244026	2.34496
8	-0.359525	0.245955	2.34445
8	-0.358693	0.248321	2.34356
8	-0.355679	0.252097	2.34145
8	-0.35162	0.256798	2.33863
8	-0.346941	0.261006	2.33556
8	-0.340407	0.264711	2.33163
8	-0.334843	0.267925	2.32757
8	-0.329173	0.271177	2.32329
8	-0.322216	0.273791	2.31845
8	-0.314078	0.277731	2.31201
8	-0.306814	0.280744	2.3067
8	-0.298387	0.283468	2.30145
8	-0.289497	0.284945	2.29566
8	-0.280361	0.286539	2.28965
8	-0.270353	0.288181	2.28373
8	-0.259397	0.289928	2.27782
8	-0.248875	0.288471	2.27374
8	-0.235344	0.2856	2.26914
8	-0.221065	0.28231	2.26453
8	-0.203609	0.283529	2.2584
8	-0.189091	0.284191	2.25416
8	-0.173447	0.288277	2.24753
8	-0.161618	0.292786	2.24139
8	-0.151523	0.297203	2.23476
8	-0.141005	0.302326	2.22765
8	-0.132396	0.306711	2.22123
8	-0.121126	0.312536	2.2131
8	-0.111926	0.31707	2.20565
8	-0.101751	0.320176	2.19692
8	-0.0919913	0.322022	2.1882
8	-0.0799431	0.32189	2.1778
8	-0.0692102	0.320177	2.16935
8	-0.0584439	0.317957	2.16115
8	-0.0450172	0.31426	2.14757
8	-0.0338521	0.311508	2.13469
8	-0.0200124	0.309249	2.11727
8	-0.00708164	0.307478	2.10163
8	0.007458	0.307976	2.07991
8	0.0221579	0.316248	2.05413
8	0.0348817	0.319201	2.03633
8	0.0453484	0.326382	2.01833
8	0.0564252	0.330404	2.00098
8	0.0654292	0.33318	1.9855
8	0.0743143	0.337157	1.96538
8	0.0818796	0.340158	1.94985
8	0.0922108	0.34232	1.93519
8	0.105285	0.344142	1.92143
8	0.118128	0.345257	1.90909
8	0.130512	0.345944	1.89879
8	0.145568	0.341848	1.88926
8	0.158874	0.337148	1.88214
8	0.173334	0.334125	1.8741
8	0.190664	0.333991	1.86432
8	0.212209	0.339807	1.84902
8	0.233616	0.329174	1.84203
8	0.255437	0.334288	1.82745
8	0.277335	0.337651	1.81524
8	0.30138	0.340151	1.80682
8	0.329426	0.335174	1.80677
8	0.35858	0.334585	1.80916
8	0.400068	0.342742	1.81645
8	0.42509	0.353237	1.81767
8	0.446505	0.358224	1.82032
8	0.466649	0.370323	1.8216
8	0.483101	0.379527	1.82224
8	0.520752	0.391726	1.82812
8	0.537403	0.396482	1.8304
8	0.551101	0.399203	1.83145
8	0.56828	0.405516	1.8334
8	0.581728	0.410119	1.83427
8	0.596725	0.413233	1.83399
8	0.641846	0.408699	1.84012
8	0.660653	0.406688	1.84209
8	0.681484	0.403269	1.84399
8	0.722401	0.395736	1.85285
8	0.739375	0.393663	1.85665
8	0.755732	0.391673	1.86187
8	0.796789	0.383922	1.88014
8	0.817325	0.380112	1.88921
8	0.838199	0.376327	1.89587
8	0.88405	0.376984	1.91513
8	0.904291	0.375919	1.924
8	0.942581	0.338903	1.95084
8	0.973772	0.308588	1.97368
8	1.01884	0.288769	2.00218
8	1.05125	0.279126	2.02281
8	1.0582	0.29296	2.0174
8	1.0284	0.305712	1.99583
8	1.03389	0.317822	2.01726
8	0.966425	0.329832	1.9814
ID:8HAS DIED
106	-1.15083	0.319183	2.62031
106	-1.15078	0.313925	2.61753
106	-1.15355	0.307769	2.61483
106	-1.1691	0.277929	2.61044
106	-1.19068	0.255914	2.60012
106	-1.19987	0.247301	2.59568
106	-1.21767	0.257531	2.57081
106	-1.24382	0.275574	2.55307
106	-1.26208	0.276406	2.53122
106	-1.27142	0.278588	2.52266
106	-1.2804	0.28037	2.51439
106	-1.28534	0.28014	2.51035
106	-1.28875	0.280443	2.50752
106	-1.29117	0.278942	2.50738
106	-1.29414	0.274979	2.5065
106	-1.29611	0.271131	2.50624
106	-1.30079	0.268068	2.50587
106	-1.23256	0.197399	2.46988
106	-1.23935	0.141212	2.49578
106	-1.24364	0.100311	2.513
106	-1.24949	0.084631	2.51789
106	-1.25874	0.0750188	2.51887
106	-1.26692	0.0698968	2.51539
106	-1.27342	0.066207	2.5029
106	-1.27957	0.0659031	2.49523
106	-1.28192	0.0652709	2.4859
106	-1.27705	0.0613291	2.46773
106	-1.16208	-0.0685561	2.43669
106	-1.10024	-0.135762	2.41692
106	-1.0762	-0.161875	2.40906
106	-1.06054	-0.179527	2.40347
106	-1.04543	-0.186052	2.3964
106	-1.03467	-0.190874	2.39283
106	-1.02832	-0.189144	2.39047
106	-1.02689	-0.185077	2.38935
106	-1.04952	-0.173064	2.40087
106	-1.05165	-0.172825	2.40151
106	-1.05288	-0.172808	2.40163
106	-1.05017	-0.176103	2.4
106	-1.0462	-0.180304	2.3981
106	-1.0425	-0.184796	2.39675
106	-1.03866	-0.188541	2.39513
106	-1.03719	-0.191374	2.39485
106	-1.02833	-0.196082	2.38861
106	-1.00269	-0.21261	2.35805
106	-0.997961	-0.229997	2.3481
106	-0.995926	-0.240676	2.34347
106	-0.954698	-0.290218	2.35017
106	-0.940193	-0.308934	2.35309
106	-0.974787	-0.22368	2.21164
106	-0.89351	-0.28311	2.28609
106	-0.93364	-0.23041	2.17228
106	-0.962671	-0.197014	2.10464
106	-0.997437	-0.126855	2.07473
106	-1.00593	-0.10644	2.05422
106	-1.01208	-0.0908656	2.04387
106	-0.987287	-0.243973	2.34832
106	-0.979797	-0.0815549	2.0709
106	-0.962973	-0.0681229	2.04825
106	-0.952086	0.0350551	1.93139
106	-0.93843	0.0879138	1.84542
106	-0.916235	0.107539	1.79983
106	-0.885754	0.139372	1.74921
106	-0.869627	0.149377	1.72414
106	-0.855436	0.161881	1.70267
106	-0.842649	0.163845	1.69115
106	-0.826798	0.168389	1.6708
106	-0.797023	0.256744	1.65477
106	-0.772247	0.305351	1.66737
106	-0.747823	0.326284	1.66275
106	-0.71629	0.339602	1.62425
106	-0.674369	0.347983	1.58084
106	-0.636676	0.349203	1.541
106	-0.601533	0.347358	1.51219
106	-0.559371	0.343514	1.48496
106	-0.488874	0.333443	1.39257
106	-0.431804	0.330817	1.33574
106	-0.386228	0.327334	1.32501
106	-0.361065	0.331639	1.32905
106	-0.322301	0.330712	1.33842
106	-0.280304	0.340639	1.3537
106	-0.249517	0.354072	1.37532
106	-0.231558	0.362252	1.38768
106	-0.20569	0.353239	1.40372
106	-0.176826	0.369977	1.41887
106	-0.162452	0.365362	1.42117
106	-0.146703	0.362972	1.42152
106	-0.126604	0.360697	1.42133
106	-0.0783026	0.367384	1.43143
106	-0.0398517	0.370955	1.44248
106	-0.00117748	0.376735	1.45971
106	0.0212706	0.374862	1.47335
106	0.0621261	0.370866	1.5031
106	0.0759635	0.370918	1.51207
106	0.0858157	0.370698	1.51795
106	0.11201	0.372254	1.53514
106	0.152561	0.346789	1.5605
106	0.179687	0.319829	1.57905
106	0.215165	0.320021	1.60161
106	0.264087	0.355657	1.63215
106	0.282601	0.364189	1.6488
106	0.320902	0.387653	1.69359
106	0.355129	0.406206	1.73555
106	0.36896	0.412895	1.75437
106	0.379429	0.415834	1.77857
106	0.407082	0.414838	1.82136
106	0.434562	0.415999	1.86729
106	0.450754	0.414314	1.89237
106	0.474022	0.406426	1.91916
106	0.488559	0.415261	1.9524
106	0.525967	0.398451	1.9936
106	0.571428	0.393504	2.044
106	0.595092	0.379119	2.09459
106	0.596951	0.391006	2.12783
106	0.617798	0.380308	2.16073
106	0.636961	0.375503	2.19034
106	0.653939	0.373787	2.21501
106	0.674106	0.370675	2.23653
106	0.700434	0.365063	2.26287
106	0.714599	0.361235	2.27783
106	0.72966	0.358349	2.29672
106	0.756406	0.361855	2.32938
106	0.777417	0.364585	2.35421
106	0.813581	0.374246	2.39519
106	0.846884	0.376916	2.43202
106	0.908676	0.379047	2.49148
106	0.931561	0.382969	2.51468
106	0.961562	0.388749	2.54642
106	0.978508	0.392322	2.56429
106	1.00257	0.378803	2.58806
106	1.03368	0.367551	2.62305
106	1.09597	0.372227	2.69189
106	1.13126	0.355901	2.72486
106	1.14166	0.336722	2.74303
106	1.14792	0.316705	2.75378
106	1.21744	0.335729	2.7956
106	1.27569	0.348974	2.83885
106	1.34528	0.326711	2.8875
106	1.36891	0.326061	2.9056
106	1.39074	0.325579	2.93441
106	1.45712	0.312458	2.96971
ID:106HAS DIED
124	0.386856	0.380011	2.09075
124	0.356577	0.381593	2.07291
124	0.286462	0.382784	2.0951
124	0.274985	0.398475	2.09473
124	0.256293	0.397857	2.12494
124	0.244206	0.4056	2.13724
124	0.23334	0.411286	2.14626
124	0.229659	0.418011	2.16945
124	0.25232	0.421508	2.19069
124	0.261239	0.421126	2.20197
124	0.255807	0.420361	2.20569
124	0.22814	0.416485	2.20599
124	0.210767	0.415613	2.20124
124	0.19838	0.414873	2.19395
124	0.188501	0.413431	2.18334
124	0.180061	0.410233	2.17274
124	0.172625	0.406174	2.16071
124	0.1676	0.403602	2.15188
124	0.162284	0.39761	2.13304
124	0.158048	0.391877	2.11983
124	0.153943	0.386384	2.1095
124	0.150416	0.381376	2.10118
124	0.148089	0.377729	2.09563
124	0.146316	0.375265	2.09178
124	0.144883	0.373562	2.08893
124	0.143582	0.372253	2.08668
124	0.142534	0.371353	2.08504
124	0.141122	0.370371	2.08361
124	0.139888	0.369731	2.08247
124	0.138359	0.369323	2.08127
124	0.136058	0.368942	2.07956
124	0.133202	0.368976	2.07784
124	0.128007	0.369166	2.07558
124	0.117933	0.370582	2.07221
124	0.104894	0.372023	2.06957
124	0.0852565	0.373446	2.0672
124	0.07093	0.374336	2.0653
124	0.0565409	0.375188	2.06342
124	0.0373572	0.374906	2.06053
124	0.017239	0.373278	2.05857
124	-0.0128209	0.369155	2.05474
124	-0.0376747	0.364039	2.05229
124	-0.0724816	0.356433	2.05268
124	-0.0935771	0.352408	2.0528
124	-0.117656	0.348581	2.05423
124	-0.151256	0.342729	2.05703
124	-0.175929	0.339982	2.05882
124	-0.20583	0.33789	2.06229
124	-0.23657	0.337137	2.06629
124	-0.257573	0.337527	2.06788
124	-0.279809	0.339491	2.06942
124	-0.295213	0.341282	2.07035
124	-0.309747	0.344495	2.07005
124	-0.321979	0.34832	2.06916
124	-0.337071	0.352736	2.06759
124	-0.350651	0.356794	2.06593
124	-0.362612	0.359406	2.06289
124	-0.375128	0.360822	2.05801
124	-0.394621	0.359242	2.05071
124	-0.410024	0.357347	2.04474
124	-0.424948	0.354202	2.03827
124	-0.439478	0.349935	2.02964
124	-0.454427	0.345693	2.02122
124	-0.467183	0.34315	2.01179
124	-0.480695	0.338689	1.99809
124	-0.492739	0.333989	1.98394
124	-0.509436	0.326381	1.96517
124	-0.532435	0.319965	1.9439
124	-0.546029	0.314161	1.92763
124	-0.557802	0.309165	1.89887
124	-0.586808	0.303061	1.87576
124	-0.602088	0.299865	1.86232
124	-0.620327	0.297578	1.84202
124	-0.638356	0.295476	1.82287
124	-0.654546	0.294174	1.80409
124	-0.675629	0.294508	1.78531
124	-0.694201	0.294728	1.77154
124	-0.712751	0.29462	1.76054
124	-0.731661	0.295775	1.75199
124	-0.769337	0.299524	1.74386
124	-0.78882	0.300213	1.7406
124	-0.820058	0.299026	1.73994
124	-0.842369	0.300401	1.74077
124	-0.859971	0.29967	1.74225
124	-0.87671	0.29913	1.74487
124	-0.898691	0.292243	1.74929
124	-0.936271	0.264739	1.76046
124	-0.944591	0.206992	1.77295
124	-0.954662	0.162626	1.81858
124	-0.968271	0.148401	1.85354
124	-0.952912	0.113624	1.85274
124	-0.967036	0.0826503	1.84992
124	-0.972052	0.0383686	1.8558
124	-0.94345	-0.0608257	1.85109
124	-0.940389	-0.129766	1.87575
ID:124HAS DIED
